Code,Country,Study,Submission,Documents,Note,Date
FR,France,Post-Market,Ethics Committee,Clinical investigation plan (PROTOCOLE),,2022-07-15
FR,France,Post-Market,Ethics Committee,Protocol synopsis (RESUME),,2022-07-15
FR,France,Post-Market,Ethics Committee,Other information (Please refer to Annex XV chap II 4),,2022-07-15
FR,France,Post-Market,Ethics Committee,Signed statement that the sponsor is aware that the competent authority may contact the ethics committee that is assessing or has assessed the application,,2022-07-15
FR,France,Post-Market,Ethics Committee,Proof of insurance (ASSURANCE) cover or indemnification of subjects in case of injury,,2022-07-15
FR,France,Post-Market,Ethics Committee,Documents to be used to obtain informed consent (NIFC),,2022-07-15
FR,France,Post-Market,Ethics Committee,"Patient Information form (including all written information to participants, and compensation of participants)",,2022-07-15
FR,France,Post-Market,Ethics Committee,Informed consent sheet,,2022-07-15
FR,France,Post-Market,Ethics Committee,Informed consent process,,2022-07-15
FR,France,Post-Market,Ethics Committee,"All the document used to recruit participants (letter to general practitioners, posters, explanatory booklets, websites, etc.) (RECRUTEMENT)",,2022-07-15
FR,France,Post-Market,Ethics Committee,Description of the arrangements to comply with the applicable rules on the protection and confidentiality of personal data/ personal information (refer to annex XV chap II 4.5) (DONNEES),,2022-07-15
FR,France,Post-Market,Ethics Committee,Copy of the opinion of the Ethics Committee (CPP) if available (to be submitted as soon as available) (AVIS),,2022-07-15
FR,France,Post-Market,Ethics Committee,Technical file (DOSSIER_TECHNIQUE),,2022-07-15
FR,France,Post-Market,Ethics Committee,Statement of conformity: EC declaration of conformity or EU declaration of conformity ,,2022-07-15
FR,France,Post-Market,Ethics Committee,EC certificate,,2022-07-15
FR,France,Post-Market,Ethics Committee,Instructions for use for the clinical investigation ,,2022-07-15
FR,France,Post-Market,Ethics Committee,Other documents - National requirements (DOCUMENTS),,2022-07-15
FR,France,Post-Market,Ethics Committee,"Investigator list, proof of suitability of clinical investigators (LISTE_CV) and of suitability of investigational sites and investigational site team (EQUIPEMENT) ",,2022-07-15
FR,France,Post-Market,Ethics Committee,Import certificate for investigational medicinal products used in the IC ,,2022-07-15
FR,France,Post-Market,Ethics Committee,PMCF plan,,2022-07-15
GK,Grece,Pre-Market,Ethics Committee,I. Cover letter which will include a list of contents,,2022-07-15
GK,Grece,Pre-Market,Ethics Committee,"II. General Part: The documentation to be included in the General Part of the filing file to the EOF is set out in Annex XV, Chapter II of Regulation (EU) 2017/745.",,2022-07-15
GK,Grece,Pre-Market,Ethics Committee,Application Form,,2022-07-15
GK,Grece,Pre-Market,Ethics Committee,Investigator Brochure (IB),,2022-07-15
GK,Grece,Pre-Market,Ethics Committee,Clinical Investigation Plan (CIP),,2022-07-15
GK,Grece,Pre-Market,Ethics Committee,Compliance statement letter,,2022-07-15
GK,Grece,Pre-Market,Ethics Committee,Insurance certificate,,2022-07-15
GK,Grece,Pre-Market,Ethics Committee,Patient informed consent form (ICF),,2022-07-15
GK,Grece,Pre-Market,Ethics Committee,Data confidentiality letter,,2022-07-15
GK,Grece,Pre-Market,Ethics Committee,Instruction for use (IFU),,2022-07-15
GK,Grece,Pre-Market,Ethics Committee,Case report form (CRF),,2022-07-15
GK,Grece,Pre-Market,Ethics Committee,"III. Special Part: In addition to the supporting documents of the General Part, the file to the EOF will include the following Special supporting documents:",,2022-07-15
GK,Grece,Pre-Market,Ethics Committee,"Completed the application form in Greek (available on the EOF website), in searchable pdf format, with signature, signatory details and date  ",,2022-07-15
GK,Grece,Pre-Market,Ethics Committee,"General Summary of the clinical investigation plan (SYNOPSIS) in the Greek language (Relative to Section 3.1.5 of Reg. 2017/745, Par. XV, Chapter II)",,2022-07-15
GK,Grece,Pre-Market,Ethics Committee,"Patient information and consent form (s), in Greek (& original in English if available). ",,2022-07-15
GK,Grece,Pre-Market,Ethics Committee,Agreement PI & Sponsor,,2022-07-15
GK,Grece,Pre-Market,Ethics Committee,"PI CVs, GCPs",,2022-07-15
GK,Grece,Pre-Market,Ethics Committee,"If the applicant is not the sponsor, a letter of authorization to the applicant to act on behalf of the sponsor.",,2022-07-15
GK,Grece,Pre-Market,Ethics Committee,CE marking certificate (if aplicable),,2022-07-15
GK,Grece,Pre-Market,Ethics Committee,"Model of the label in the Greek language in which there will be, among other information, the labeling ""exclusively for clinical trials"".",,2022-07-15
GK,Grece,Pre-Market,Ethics Committee,"Responsible statement from the sponsor stating whether the product contains as an integral part of the substance or derivative of human blood (in addition to Point 2.6 of Reg. 2017/745, Par. XV, Chapter II).",,2022-07-15
GK,Grece,Pre-Market,Ethics Committee,Proof of payment of a fee in favor of EOF,,2022-07-15
GK,Grece,Pre-Market,Ethics Committee,Study Budget,,2022-07-15
GK,Grece,Post-Market,Ethics Committee,I. Cover letter which will include a list of contents,,2022-07-15
GK,Grece,Post-Market,Ethics Committee,"II. General Part: The documentation to be included in the General Part of the filing file to the EOF is set out in Annex XV, Chapter II of Regulation (EU) 2017/745.",,2022-07-15
GK,Grece,Post-Market,Ethics Committee,Application Form,,2022-07-15
GK,Grece,Post-Market,Ethics Committee,Investigator Brochure (IB),,2022-07-15
GK,Grece,Post-Market,Ethics Committee,Clinical Investigation Plan (CIP),,2022-07-15
GK,Grece,Post-Market,Ethics Committee,Compliance statement letter,,2022-07-15
GK,Grece,Post-Market,Ethics Committee,Insurance certificate,,2022-07-15
GK,Grece,Post-Market,Ethics Committee,Patient informed consent form (ICF),,2022-07-15
GK,Grece,Post-Market,Ethics Committee,Data confidentiality letter,,2022-07-15
GK,Grece,Post-Market,Ethics Committee,Instruction for use (IFU),,2022-07-15
GK,Grece,Post-Market,Ethics Committee,Case report form (CRF),,2022-07-15
GK,Grece,Post-Market,Ethics Committee,"III. Special Part: In addition to the supporting documents of the General Part, the file to the EOF will include the following Special supporting documents:",,2022-07-15
GK,Grece,Post-Market,Ethics Committee,"Completed the application form in Greek (available on the EOF website), in searchable pdf format, with signature, signatory details and date  ",,2022-07-15
GK,Grece,Post-Market,Ethics Committee,"General Summary of the clinical investigation plan (SYNOPSIS) in the Greek language (Relative to Section 3.1.5 of Reg. 2017/745, Par. XV, Chapter II)",,2022-07-15
GK,Grece,Post-Market,Ethics Committee,"Patient information and consent form (s), in Greek (& original in English if available). ",,2022-07-15
GK,Grece,Post-Market,Ethics Committee,Agreement PI & Sponsor,,2022-07-15
GK,Grece,Post-Market,Ethics Committee,"PI CVs, GCPs",,2022-07-15
GK,Grece,Post-Market,Ethics Committee,"If the applicant is not the sponsor, a letter of authorization to the applicant to act on behalf of the sponsor.",,2022-07-15
GK,Grece,Post-Market,Ethics Committee,CE marking certificate (if aplicable),,2022-07-15
GK,Grece,Post-Market,Ethics Committee,"Model of the label in the Greek language in which there will be, among other information, the labeling ""exclusively for clinical trials"".",,2022-07-15
GK,Grece,Post-Market,Ethics Committee,"Responsible statement from the sponsor stating whether the product contains as an integral part of the substance or derivative of human blood (in addition to Point 2.6 of Reg. 2017/745, Par. XV, Chapter II).",,2022-07-15
GK,Grece,Post-Market,Ethics Committee,Proof of payment of a fee in favor of EOF,,2022-07-15
GK,Grece,Post-Market,Ethics Committee,Study Budget,,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Ethics Committee,Cover Letter,,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Ethics Committee,Application Form ,,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Ethics Committee,CIP,,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Ethics Committee,Synopsis,,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Ethics Committee,Patient Consent Statement (ICF),,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Ethics Committee,The Declaration of Compliance with the Declaration of Helsinki ,Download from the website,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Ethics Committee,"CVs, GCPs of PI",,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Ethics Committee,"List of publications of the supervisor and participants in the research, if not included in the MTMT database. ","(Please indicate A letter of intent from the study director or coordinating study director, in which he or she undertakes to carry out the study Letter (s) of support from the head (s) of the institution - statement (s) of acceptance",2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Ethics Committee,Privacy/Confidentiality statement ,,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Ethics Committee,Institutional liability insurance in the case of an intervention investigation.,,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Ethics Committee,Proof of payment of the service fee.,,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Ethics Committee,Cover Letter,,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Ethics Committee,Application Form ,,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Ethics Committee,CIP,,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Ethics Committee,Synopsis,,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Ethics Committee,Patient Consent Statement (ICF),,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Ethics Committee,The Declaration of Compliance with the Declaration of Helsinki ,Download from the website,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Ethics Committee,"CVs, GCPs of PI",,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Ethics Committee,"List of publications of the supervisor and participants in the research, if not included in the MTMT database. ","(Please indicate A letter of intent from the study director or coordinating study director, in which he or she undertakes to carry out the study Letter (s) of support from the head (s) of the institution - statement (s) of acceptance",2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Ethics Committee,Privacy/Confidentiality statement ,,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Ethics Committee,Institutional liability insurance in the case of an intervention investigation.,,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Ethics Committee,Proof of payment of the service fee.,,2022-07-15
IE,Ireland,Pre-Market,Ethics Committee,Application Form,Download from webpage,2022-07-15
IE,Ireland,Pre-Market,Ethics Committee,Checklist form ,Download from webpage,2022-07-15
IE,Ireland,Pre-Market,Ethics Committee,Fee payment form,https://www.nrecoffice.ie/apply-2/fees/,2022-07-15
IE,Ireland,Pre-Market,Ethics Committee,Cover Letter,Headed paper,2022-07-15
IE,Ireland,Pre-Market,Ethics Committee,"PI CVs, GCPs",,2022-07-15
IE,Ireland,Pre-Market,Ethics Committee,Patient information and ICF,,2022-07-15
IE,Ireland,Pre-Market,Ethics Committee,Proof of insurance,,2022-07-15
IE,Ireland,Pre-Market,Ethics Committee,Site sustainability form,,2022-07-15
IE,Ireland,Pre-Market,Ethics Committee,GDPR ,,2022-07-15
IE,Ireland,Pre-Market,Ethics Committee,Details of any Data Monitoring Committee,If aplicable,2022-07-15
IE,Ireland,Pre-Market,Ethics Committee,GSPR signed statement,,2022-07-15
IE,Ireland,Pre-Market,Ethics Committee,Letter from Sponsor,,2022-07-15
IE,Ireland,Pre-Market,Ethics Committee,CRF,,2022-07-15
IE,Ireland,Pre-Market,Ethics Committee,Recruitment plan,,2022-07-15
IE,Ireland,Pre-Market,Ethics Committee,CIP,,2022-07-15
IE,Ireland,Pre-Market,Ethics Committee,IB,,2022-07-15
IE,Ireland,Post-Market,Ethics Committee,Application Form,Download from webpage,2022-07-15
IE,Ireland,Post-Market,Ethics Committee,Checklist form ,Download from webpage,2022-07-15
IE,Ireland,Post-Market,Ethics Committee,Fee payment form,https://www.nrecoffice.ie/apply-2/fees/,2022-07-15
IE,Ireland,Post-Market,Ethics Committee,Cover Letter,Headed paper,2022-07-15
IE,Ireland,Post-Market,Ethics Committee,"PI CVs, GCPs",,2022-07-15
IE,Ireland,Post-Market,Ethics Committee,Patient information and ICF,,2022-07-15
IE,Ireland,Post-Market,Ethics Committee,Proof of insurance,,2022-07-15
IE,Ireland,Post-Market,Ethics Committee,Site sustainability form,,2022-07-15
IE,Ireland,Post-Market,Ethics Committee,GDPR ,,2022-07-15
IE,Ireland,Post-Market,Ethics Committee,Details of any Data Monitoring Committee,If aplicable,2022-07-15
IE,Ireland,Post-Market,Ethics Committee,GSPR signed statement,,2022-07-15
IE,Ireland,Post-Market,Ethics Committee,Letter from Sponsor,,2022-07-15
IE,Ireland,Post-Market,Ethics Committee,CRF,,2022-07-15
IE,Ireland,Post-Market,Ethics Committee,Recruitment plan,,2022-07-15
IE,Ireland,Post-Market,Ethics Committee,CIP,,2022-07-15
IE,Ireland,Post-Market,Ethics Committee,IB,,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,"Letter from the sponsor requesting an opinion for the study (specify the title, duration and specific type of the study)",,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,"Letter of proxy from the Sponsor, if the CRO is present= Sponsor delegation of authority",,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,Single and definitive opinion of the Coordinating Center Ethics Committee limited to observational studies of prospective and drug cohort,,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,Complete study protocol and any amendments with version and date on each page (CIP),,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,Synopsis of the protocol in Italian (indicate version of the protocol),,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,Patient Information Form with version and date on each page,,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,ICF (indicate the version),,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,Information and consent form for the processing of personal data (download from Webpage),,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,Statement by the Coordinator on the observational nature of the study,,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,"Details regarding the manager, the staff and the location where the study will take place",,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,List of participating centers dated and with protocol version,,2022-07-15
IT,Italy,Pre-Market,Ethics Committee," ""Contract for conducting clinical trials on medicines"" Form (Download)",,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,List of information to be collected,,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,Declaration of cost coverage,,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,Identification of funding sources,,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,Investigator’s CVs dated and signed,,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,Investigator's application dated and signed,,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,"If the study is sponsored, receipt of the transfer or declaration from the Promoter in the case of a non-profit study",,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,EC documents list,,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,"Please submit the following application in this way: Send a hard copy and an electronic copy (cd-rom) of the documents listed below to the Secretariat Office of the Ethics Committee, Pav. 3 - New Entrance Careggi (NIC) - Didactics - Largo Brambilla, 3 - 50134 Florence",Region Toscana: https://www.aou-careggi.toscana.it/internet/index.php?option=com_content&view=article&id=4385&Itemid=962&lang=it,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,Documents ,Note,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,Letter of Intent (Form in webpage),,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,Synopsis in Italian (Form in webpage),,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,Complete study protocol and any amendments with version and date on each page (CIP),,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,List of participating sites,,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,Data collection information (CRF),,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,Insurance certificate in Italian (if applicable),,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,Receipt of the payment of the amount established by the Tuscany Region for the examination of the study protocol,,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,Economic agreement (Form on webpage),,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,Informed Consent Form in Italian (Form on webpage),,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,Device user manual = IFU?,,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,CE Marking Certification ,,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,Device Preliminary CheckList (Form in webpage),CHECK if the device has registered in Italy. https://www.salute.gov.it/interrogazioneDispositivi/RicercaDispositiviServlet?action=ACTION_MASCHERA ,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,PI Acceptance Form (on webpage),,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,"PI CVs, GCPs.. Up to date",,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,Feasibility Assessment (Form on webpage),,2022-07-15
IT,Italy,Pre-Market,Ethics Committee,Public Statement on Local Investigator's Conflict of Interest (Form on webpage),,2022-07-15
IT,Italy,Post-Market,Ethics Committee,"Letter from the sponsor requesting an opinion for the study (specify the title, duration and specific type of the study)",,2022-07-15
IT,Italy,Post-Market,Ethics Committee,"Letter of proxy from the Sponsor, if the CRO is present= Sponsor delegation of authority",,2022-07-15
IT,Italy,Post-Market,Ethics Committee,Single and definitive opinion of the Coordinating Center Ethics Committee limited to observational studies of prospective and drug cohort,,2022-07-15
IT,Italy,Post-Market,Ethics Committee,Complete study protocol and any amendments with version and date on each page (CIP),,2022-07-15
IT,Italy,Post-Market,Ethics Committee,Synopsis of the protocol in Italian (indicate version of the protocol),,2022-07-15
IT,Italy,Post-Market,Ethics Committee,Patient Information Form with version and date on each page,,2022-07-15
IT,Italy,Post-Market,Ethics Committee,ICF (indicate the version),,2022-07-15
IT,Italy,Post-Market,Ethics Committee,Information and consent form for the processing of personal data (download from Webpage),,2022-07-15
IT,Italy,Post-Market,Ethics Committee,Statement by the Coordinator on the observational nature of the study,,2022-07-15
IT,Italy,Post-Market,Ethics Committee,"Details regarding the manager, the staff and the location where the study will take place",,2022-07-15
IT,Italy,Post-Market,Ethics Committee,List of participating centers dated and with protocol version,,2022-07-15
IT,Italy,Post-Market,Ethics Committee," ""Contract for conducting clinical trials on medicines"" Form (Download)",,2022-07-15
IT,Italy,Post-Market,Ethics Committee,List of information to be collected,,2022-07-15
IT,Italy,Post-Market,Ethics Committee,Declaration of cost coverage,,2022-07-15
IT,Italy,Post-Market,Ethics Committee,Identification of funding sources,,2022-07-15
IT,Italy,Post-Market,Ethics Committee,Investigator’s CVs dated and signed,,2022-07-15
IT,Italy,Post-Market,Ethics Committee,Investigator's application dated and signed,,2022-07-15
IT,Italy,Post-Market,Ethics Committee,"If the study is sponsored, receipt of the transfer or declaration from the Promoter in the case of a non-profit study",,2022-07-15
LT,Lithuania,Pre-Market,Ethics Committee,Application Form,Download from web,2022-07-15
LT,Lithuania,Pre-Market,Ethics Committee,CEP,,2022-07-15
LT,Lithuania,Pre-Market,Ethics Committee,Synopsis,,2022-07-15
LT,Lithuania,Pre-Market,Ethics Committee,Information on whether the medical device contains a medicinal substance,If aplicable,2022-07-15
LT,Lithuania,Pre-Market,Ethics Committee,Information on the comparator,If aplicable,2022-07-15
LT,Lithuania,Pre-Market,Ethics Committee,Sponsor statement on Site sustainability,,2022-07-15
LT,Lithuania,Pre-Market,Ethics Committee,Statement of GSPRs ,,2022-07-15
LT,Lithuania,Pre-Market,Ethics Committee,IB,,2022-07-15
LT,Lithuania,Pre-Market,Ethics Committee,CIP,,2022-07-15
LT,Lithuania,Pre-Market,Ethics Committee,Proof of insurance,,2022-07-15
LT,Lithuania,Pre-Market,Ethics Committee,Patient information & ICF,,2022-07-15
LT,Lithuania,Pre-Market,Ethics Committee,Statement of Data Protection ,,2022-07-15
LT,Lithuania,Post-Market,Ethics Committee,Application Form,Download from web,2022-07-15
LT,Lithuania,Post-Market,Ethics Committee,CEP,,2022-07-15
LT,Lithuania,Post-Market,Ethics Committee,Synopsis,,2022-07-15
LT,Lithuania,Post-Market,Ethics Committee,Information on whether the medical device contains a medicinal substance,If aplicable,2022-07-15
LT,Lithuania,Post-Market,Ethics Committee,Information on the comparator,If aplicable,2022-07-15
LT,Lithuania,Post-Market,Ethics Committee,Sponsor statement on Site sustainability,,2022-07-15
LT,Lithuania,Post-Market,Ethics Committee,Statement of GSPRs ,,2022-07-15
LT,Lithuania,Post-Market,Ethics Committee,IB,,2022-07-15
LT,Lithuania,Post-Market,Ethics Committee,CIP,,2022-07-15
LT,Lithuania,Post-Market,Ethics Committee,Proof of insurance,,2022-07-15
LT,Lithuania,Post-Market,Ethics Committee,Patient information & ICF,,2022-07-15
LT,Lithuania,Post-Market,Ethics Committee,Statement of Data Protection ,,2022-07-15
LU,Luxembourg,Pre-Market,Ethics Committee,Instruction (see note),The Competent Authority is in charge of sending the correspondence documents to the EC. ,2022-07-15
LU,Luxembourg,Post-Market,Ethics Committee,Instruction (see note),The Competent Authority is in charge of sending the correspondence documents to the EC. ,2022-07-15
LV,Latvia,Pre-Market,Ethics Committee,Protocols,,2022-07-15
LV,Latvia,Pre-Market,Ethics Committee,Synopsis,,2022-07-15
LV,Latvia,Pre-Market,Ethics Committee,the description of measures for involvement of the trial subjects,Recruitment plan,2022-07-15
LV,Latvia,Pre-Market,Ethics Committee,Aplication Form,Paragraph 63 Regulation No. 891 ,2022-07-15
LV,Latvia,Pre-Market,Ethics Committee,the documentation specifying whether compensation related to the participation in the trial is anticipated for the trial subject,,2022-07-15
LV,Latvia,Pre-Market,Ethics Committee,Patient Information and ICF,,2022-07-15
LV,Latvia,Pre-Market,Ethics Committee,Proof of payment,,2022-07-15
LV,Latvia,Pre-Market,Ethics Committee,a power of attorney issued by the manufacturer if the documents are submitted by his or her authorized representative (the manufacturer shall ensure that his or her authorized representative is registered in a Member State of the European Union or a country of the European Economic Area),,2022-07-15
LV,Latvia,Pre-Market,Ethics Committee,Proof of insurance,,2022-07-15
LV,Latvia,Pre-Market,Ethics Committee,"PI CVs, GCPs",,2022-07-15
LV,Latvia,Pre-Market,Ethics Committee,Risk analysis,,2022-07-15
LV,Latvia,Pre-Market,Ethics Committee,NOTE,"Meetings of the Ethics Committee take place on the 1st Thursday of the month, applications must be submitted no later than 5 working days in advance.",2022-07-15
LV,Latvia,Post-Market,Ethics Committee,Protocols,,2022-07-15
LV,Latvia,Post-Market,Ethics Committee,Synopsis,,2022-07-15
LV,Latvia,Post-Market,Ethics Committee,the description of measures for involvement of the trial subjects,Recruitment plan,2022-07-15
LV,Latvia,Post-Market,Ethics Committee,Aplication Form,Paragraph 63 Regulation No. 891 ,2022-07-15
LV,Latvia,Post-Market,Ethics Committee,the documentation specifying whether compensation related to the participation in the trial is anticipated for the trial subject,,2022-07-15
LV,Latvia,Post-Market,Ethics Committee,Patient Information and ICF,,2022-07-15
LV,Latvia,Post-Market,Ethics Committee,Proof of payment,,2022-07-15
LV,Latvia,Post-Market,Ethics Committee,a power of attorney issued by the manufacturer if the documents are submitted by his or her authorized representative (the manufacturer shall ensure that his or her authorized representative is registered in a Member State of the European Union or a country of the European Economic Area),,2022-07-15
LV,Latvia,Post-Market,Ethics Committee,Proof of insurance,,2022-07-15
LV,Latvia,Post-Market,Ethics Committee,"PI CVs, GCPs",,2022-07-15
LV,Latvia,Post-Market,Ethics Committee,Risk analysis,,2022-07-15
LV,Latvia,Post-Market,Ethics Committee,NOTE,"Meetings of the Ethics Committee take place on the 1st Thursday of the month, applications must be submitted no later than 5 working days in advance.",2022-07-15
MT,Malta,Pre-Market,Ethics Committee,Protocol,,2022-07-15
MT,Malta,Pre-Market,Ethics Committee,Risk analysis ,,2022-07-15
MT,Malta,Pre-Market,Ethics Committee,"PI CVs, GCP",,2022-07-15
MT,Malta,Pre-Market,Ethics Committee,IB,,2022-07-15
MT,Malta,Pre-Market,Ethics Committee,Site sustainabilities,,2022-07-15
MT,Malta,Pre-Market,Ethics Committee,Patient information and ICF ,,2022-07-15
MT,Malta,Pre-Market,Ethics Committee,Indemnity/compensation if needed,,2022-07-15
MT,Malta,Pre-Market,Ethics Committee,Proof of insurance ,,2022-07-15
MT,Malta,Pre-Market,Ethics Committee,Agreements between sponsor/PI/hospitals,,2022-07-15
MT,Malta,Pre-Market,Ethics Committee,Recruitment plan,,2022-07-15
MT,Malta,Post-Market,Ethics Committee,Protocol,,2022-07-15
MT,Malta,Post-Market,Ethics Committee,Risk analysis ,,2022-07-15
MT,Malta,Post-Market,Ethics Committee,"PI CVs, GCP",,2022-07-15
MT,Malta,Post-Market,Ethics Committee,IB,,2022-07-15
MT,Malta,Post-Market,Ethics Committee,Site sustainabilities,,2022-07-15
MT,Malta,Post-Market,Ethics Committee,Patient information and ICF ,,2022-07-15
MT,Malta,Post-Market,Ethics Committee,Indemnity/compensation if needed,,2022-07-15
MT,Malta,Post-Market,Ethics Committee,Proof of insurance ,,2022-07-15
MT,Malta,Post-Market,Ethics Committee,Agreements between sponsor/PI/hospitals,,2022-07-15
MT,Malta,Post-Market,Ethics Committee,Recruitment plan,,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,A1. Cover Letter,Download template,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,A2. Authorization form the sponsor OR Authorisation from legal representative EU if sponsor does not hold offices within EU,,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,B1. Application Form,complete the ABR form in ToetsingOnline. https://english.ccmo.nl/investigators/clinical-investigations-with-medical-devices/standard-research-file-medical-devices/b-forms/b1-abr-form,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,B2. Eudamed registration,,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,C1. Protocols (CIP),,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,C2. CIP amendments,if aplicable,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,D1. IB ,,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,D2. Investiogational MD Dossier (IMDD),,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,D3. Manufacturer statement on safety and performances,,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,E1/E2a. Template Subject Information Sheet for research subjects <16 years of age (children) (if aplicable to the study),"The templates are updated regularly. At all times, use the most recent versions of the templates as available on this website.",2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,E1/E2b. Template Subject Information Sheet for research subjects > 16 years of age (adults),,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,E3. Promotional materials research subjects,If aplicable,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,E4. Other informational materials,If aplicable,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,E5. Newsletters or letters with study results,If aplicable,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,F1. Questionnaire. F2 Patient Diaries. F3. Patient cards. F4. Other ,If aplicable,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,G1. Proof of insurance,,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,G2. Proof of coverage,,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,"H2. PI Cv, GCP",,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,I1. List of participating centers,,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,I2. Site sustainability,,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,"I3. Centers PI CVs, GCPs",,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,J1. Financial compensation for research subjects,This is only applicable when the information in the ABR form is not sufficient.,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,J2. Financial compensation for investigators and participating centres,This is only applicable when the information in the ABR form is not sufficient.,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,K1. Recommendations other authorities,If aplicable,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,K2. Assessment other EU member states,If aplicable,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,K3. Clinical trial agreements,If aplicable,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,K4. Scientific publications,If aplicable,2022-07-15
NL,Netherlands,Pre-Market,Ethics Committee,K5. Data Safety Monitoring Board (DSMB),If aplicable,2022-07-15
NL,Netherlands,Post-Market,Ethics Committee,A1. Cover Letter,Download template,2022-07-15
