Code,Country,Study,Submission,Documents,Note,Date
SI,Slovenia,Post-Market,CA,Manufacturer’s Instructions for Use,,2022-06-30
SI,Slovenia,Post-Market,CA,Suitability of the investigators,,2022-06-30
SI,Slovenia,Post-Market,CA,Recruitment procedures and advertising materials,,2022-06-30
SI,Slovenia,Post-Market,CA,"ICF, participants information, compensation….",,2022-06-30
SI,Slovenia,Post-Market,CA,Decisions from other countries,,2022-06-30
SI,Slovenia,Post-Market,CA,Administration fee,https://www.uradni-list.si/glasilo-uradni-list-rs/vsebina/2019-01-1042/pravilnik-o-pristojbinah-na-podrocju-medicinskih-pripomockov,2022-06-30
SI,Slovenia,Post-Market,CA,Check the registration of the device in Slovenia,the JAZMP’s Register of economic operators established in the Republic of Slovenia. Download form: https://www.jazmp.si/en/medical-devices/registration-of-medical-devices/registration-of-a-device-in-accordance-with-the-regulation-eu-2017-745-on-medical-devices/ ,2022-06-30
SK,Slovakia (Slovak republic),Pre-Market,CA,MANDATORY,,2022-06-30
SK,Slovakia (Slovak republic),Pre-Market,CA,Cover letter,,2022-06-30
SK,Slovakia (Slovak republic),Pre-Market,CA,Application form,,2022-06-30
SK,Slovakia (Slovak republic),Pre-Market,CA,Investigator’s Brochure (including any annexes) ,,2022-06-30
SK,Slovakia (Slovak republic),Pre-Market,CA,CIP,,2022-06-30
SK,Slovakia (Slovak republic),Pre-Market,CA,CEP,,2022-06-30
SK,Slovakia (Slovak republic),Pre-Market,CA,Synopsis,,2022-06-30
SK,Slovakia (Slovak republic),Pre-Market,CA,Statement of conformity,,2022-06-30
SK,Slovakia (Slovak republic),Pre-Market,CA,Example of labels,,2022-06-30
SK,Slovakia (Slovak republic),Pre-Market,CA,The protection and confidentiality of personal data/ personal information,,2022-06-30
SK,Slovakia (Slovak republic),Pre-Market,CA,List of GSPRs,,2022-06-30
SK,Slovakia (Slovak republic),Pre-Market,CA,Administration fee,"Administrative fee for the procedure for permitting a clinical trial of ZP in the amount of € 500
The administrative fee for issuing the Decision on the KS ZP permit is set at € 165.50",2022-06-30
SK,Slovakia (Slovak republic),Pre-Market,CA,AS APLICABLE,,2022-06-30
SK,Slovakia (Slovak republic),Pre-Market,CA,Risk management documentation,,2022-06-30
SK,Slovakia (Slovak republic),Pre-Market,CA,Test reports,,2022-06-30
SK,Slovakia (Slovak republic),Pre-Market,CA,Proof of Clinical Investigation Insurance,,2022-06-30
SK,Slovakia (Slovak republic),Pre-Market,CA,Suitability of investigational sites and investigation site team,,2022-06-30
SK,Slovakia (Slovak republic),Pre-Market,CA,Manufacturer’s Instructions for Use,,2022-06-30
SK,Slovakia (Slovak republic),Pre-Market,CA,Suitability of the investigators,,2022-06-30
SK,Slovakia (Slovak republic),Pre-Market,CA,Recruitment procedures and advertising materials,,2022-06-30
SK,Slovakia (Slovak republic),Pre-Market,CA,"ICF, participants information, compensation….",,2022-06-30
SK,Slovakia (Slovak republic),Pre-Market,CA,Decisions from other countries,,2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,MANDATORY,,2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,Cover letter,,2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,Application form,,2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,Investigator’s Brochure (including any annexes) ,,2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,CIP,,2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,CEP,,2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,Synopsis,,2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,Statement of conformity,,2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,Example of labels,,2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,The protection and confidentiality of personal data/ personal information,,2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,List of GSPRs,,2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,Administrative fee,Administrative fee for the procedure for permitting a clinical trial of ZP in the amount of € 500                The administrative fee for issuing the Decision on the KS ZP permit is set at € 165.50,2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,AS APLICABLE,,2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,Risk management documentation,,2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,Test reports,,2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,Proof of Clinical Investigation Insurance,,2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,Suitability of investigational sites and investigation site team,,2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,Manufacturer’s Instructions for Use,,2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,Suitability of the investigators,,2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,Recruitment procedures and advertising materials,,2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,"ICF, participants information, compensation….",,2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,CE Certificate,,2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,Decisions from other countries,,2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,PMCF Plan,,2022-06-30
SE,Sweden,Pre-Market,CA,1.1 Sponsor identification,,2022-06-30
SE,Sweden,Pre-Market,CA,1.2 Legal representative identification,Only if the sponsor is not from the EU,2022-06-30
SE,Sweden,Pre-Market,CA,1.3 investigation type (in online application),select the first alternative “Clinical investigation application,2022-06-30
SE,Sweden,Pre-Market,CA,1.4 Submission type,"First submission in the EEA” can be selected if this is the first submission of the investigation to a competent authority in any of the countries within the European Economic Area (EEA). Also, Select ”First submission at the national level” if it is the first submission of the investigation to
the Swedish MPA",2022-06-30
SE,Sweden,Pre-Market,CA,"1.5 Participating countries whin EU/EEA/UK, Northern Ireland, Turkey & Switzerland",,2022-06-30
SE,Sweden,Pre-Market,CA,1.6 Participating countries outside the above,,2022-06-30
SE,Sweden,Pre-Market,CA,1.7 CIP; 1.8 Title of the study,"Specify date, version, signature. Provide an unique CIP code",2022-06-30
SE,Sweden,Pre-Market,CA,2.1 Scientific opnion; 2.2 Design of the investigation; 2.3 Design methodology; 2.4 Development stage; 2.5 Objectives and endpoints,,2022-06-30
SE,Sweden,Pre-Market,CA,2.6 Synopsis ,,2022-06-30
SE,Sweden,Pre-Market,CA,Technical file about the device (3.1) ,,2022-06-30
SE,Sweden,Pre-Market,CA,3.2 Previous clinical investigation; 3.3 Scientific opinion/view; 3.4 Manufacturer of the investigational device ,,2022-06-30
SE,Sweden,Pre-Market,CA,4.1  & 4.2 Comparator device ,If aplicable,2022-06-30
SE,Sweden,Pre-Market,CA,"5.1 Site sustainability, list of centers, PI CVs and GCPs.",,2022-06-30
SE,Sweden,Pre-Market,CA,5.2 EC information,,2022-06-30
SE,Sweden,Pre-Market,CA,5.4 Expected number of subjects recruited within the Member State,,2022-06-30
SE,Sweden,Pre-Market,CA,Investigator Brochure IB,,2022-06-30
SE,Sweden,Post-Market,CA,1.1 Sponsor identification,,2022-06-30
SE,Sweden,Post-Market,CA,1.2 Legal representative identification,Only if the sponsor is not from the EU,2022-06-30
SE,Sweden,Post-Market,CA,1.3 investigation type (in online application),select “PMCF investigation notification”,2022-06-30
SE,Sweden,Post-Market,CA,1.4 Submission type,"First submission in the EEA” can be selected if this is the first submission of the investigation to a competent authority in any of the countries within the European Economic Area (EEA). Also, Select ”First submission at the national level” if it is the first submission of the investigation to
the Swedish MPA",2022-06-30
SE,Sweden,Post-Market,CA,"1.5 Participating countries whin EU/EEA/UK, Northern Ireland, Turkey & Switzerland",,2022-06-30
SE,Sweden,Post-Market,CA,1.6 Participating countries outside the above,,2022-06-30
SE,Sweden,Post-Market,CA,1.7 CIP; 1.8 Title of the study,"Specify date, version, signature. Provide an unique CIP code",2022-06-30
SE,Sweden,Post-Market,CA,2.1 Scientific opnion; 2.2 Design of the investigation; 2.3 Design methodology; 2.4 Development stage; 2.5 Objectives and endpoints,,2022-06-30
SE,Sweden,Post-Market,CA,2.6 Synopsis ,,2022-06-30
SE,Sweden,Post-Market,CA,Technical file about the device (3.1) ,,2022-06-30
SE,Sweden,Post-Market,CA,3.2 Previous clinical investigation; 3.3 Scientific opinion/view; 3.4 Manufacturer of the investigational device ,,2022-06-30
SE,Sweden,Post-Market,CA,4.1  & 4.2 Comparator device ,If aplicable,2022-06-30
SE,Sweden,Post-Market,CA,"5.1 Site sustainability, list of centers, PI CVs and GCPs.",,2022-06-30
SE,Sweden,Post-Market,CA,5.2 EC information,,2022-06-30
SE,Sweden,Post-Market,CA,5.4 Expected number of subjects recruited within the Member State,,2022-06-30
SE,Sweden,Post-Market,CA,Investigator brochure ,,2022-06-30
UK,United Kingdom,Pre-Market,CA,Covering letter on headed paper,,2022-06-30
UK,United Kingdom,Pre-Market,CA,CIP,,2022-06-30
UK,United Kingdom,Pre-Market,CA,Investigator’s brochure (IB),,2022-06-30
UK,United Kingdom,Pre-Market,CA,Participant information sheet,,2022-06-30
UK,United Kingdom,Pre-Market,CA,Participant consent form (ICF),,2022-06-30
UK,United Kingdom,Pre-Market,CA,"PI CV, GCP",,2022-06-30
UK,United Kingdom,Pre-Market,CA,Device details,,2022-06-30
UK,United Kingdom,Pre-Market,CA,Essential requirements checklist (GDPRs),,2022-06-30
UK,United Kingdom,Pre-Market,CA,Risk analysis,,2022-06-30
UK,United Kingdom,Pre-Market,CA,IFU,,2022-06-30
UK,United Kingdom,Pre-Market,CA,Device labels,,2022-06-30
UK,United Kingdom,Pre-Market,CA,Summary of all bench testing and pre-clinical testing conducted,,2022-06-30
UK,United Kingdom,Pre-Market,CA,Summary of all clinical experience with the device to date,,2022-06-30
UK,United Kingdom,Pre-Market,CA,End of study reports for any concluded clinical investigations that involved the same medical device under investigation,,2022-06-30
UK,United Kingdom,Pre-Market,CA,List of standards met,,2022-06-30
UK,United Kingdom,Pre-Market,CA,Sterilisation validation report (where relevant),,2022-06-30
UK,United Kingdom,Pre-Market,CA,Software information (where relevant),,2022-06-30
UK,United Kingdom,Pre-Market,CA,Biological safety assessments of patient contacting materials (where relevant),,2022-06-30
UK,United Kingdom,Pre-Market,CA,Information on animal tissues (where relevant),,2022-06-30
UK,United Kingdom,Pre-Market,CA,"Information on any medicine or human blood derivative, or non-viable human tissues and cells incorporated into the device",,2022-06-30
UK,United Kingdom,Pre-Market,CA,Research ethics committee opinion (if available),,2022-06-30
AT,Austria,Pre-Market,CA,Receipt of confirmation of EudraCT number,,2022-06-30
AT,Austria,Pre-Market,CA,Cover Letter ,,2022-06-30
AT,Austria,Pre-Market,CA,Application form,Signed and dated ,2022-06-30
AT,Austria,Pre-Market,CA,ICF,"local language, ",2022-06-30
AT,Austria,Pre-Market,CA,subject information leaflet,,2022-06-30
AT,Austria,Pre-Market,CA,Recruitment plan,,2022-06-30
AT,Austria,Pre-Market,CA,Protocols with all amendments ,,2022-06-30
AT,Austria,Pre-Market,CA,Synopsis in local language,,2022-06-30
AT,Austria,Pre-Market,CA,IB,,2022-06-30
AT,Austria,Pre-Market,CA,Summary of the products characteristic,,2022-06-30
AT,Austria,Pre-Market,CA,Centres list ,,2022-06-30
AT,Austria,Pre-Market,CA,"PI CVs, GCPs","updated, signed & dated",2022-06-30
AT,Austria,Pre-Market,CA,"All other staffs Cvs, GCPs","updated, signed & dated",2022-06-30
AT,Austria,Pre-Market,CA,Provision of indemnity or compensation,,2022-06-30
AT,Austria,Pre-Market,CA,Proof of Insurance,,2022-06-30
AT,Austria,Pre-Market,CA,Agreement between all parties,,2022-06-30
AT,Austria,Post-Market,CA,Receipt of confirmation of EudraCT number,,2022-06-30
AT,Austria,Post-Market,CA,Cover Letter ,,2022-06-30
AT,Austria,Post-Market,CA,Application form,Signed and dated ,2022-06-30
AT,Austria,Post-Market,CA,ICF,"local language, ",2022-06-30
AT,Austria,Post-Market,CA,subject information leaflet,,2022-06-30
AT,Austria,Post-Market,CA,Recruitment plan,,2022-06-30
AT,Austria,Post-Market,CA,Protocols with all amendments ,,2022-06-30
AT,Austria,Post-Market,CA,Synopsis in local language,,2022-06-30
AT,Austria,Post-Market,CA,IB,,2022-06-30
AT,Austria,Post-Market,CA,Summary of the products characteristic,,2022-06-30
AT,Austria,Post-Market,CA,Centres list ,,2022-06-30
AT,Austria,Post-Market,CA,"PI CVs, GCPs","updated, signed & dated",2022-06-30
AT,Austria,Post-Market,CA,"All other staffs Cvs, GCPs","updated, signed & dated",2022-06-30
AT,Austria,Post-Market,CA,Provision of indemnity or compensation,,2022-06-30
AT,Austria,Post-Market,CA,Proof of Insurance,,2022-06-30
AT,Austria,Post-Market,CA,Agreement between all parties,,2022-06-30
BY,Belarus,Pre-Market,CA,Register the device in the national system,Download form on webpgae. https://rceth.by/ru/Documents/Med/1 ,2022-06-30
BY,Belarus,Pre-Market,CA,Guide for researcher= IB,,2022-06-30
BY,Belarus,Pre-Market,CA,Protocol & amendments ,Dated and signed,2022-06-30
BY,Belarus,Pre-Market,CA,ICF in local language,,2022-06-30
BY,Belarus,Pre-Market,CA,Subjects recruiment,,2022-06-30
BY,Belarus,Pre-Market,CA,Documents on the financial aspect,,2022-06-30
BY,Belarus,Pre-Market,CA,Proof of Insurance,,2022-06-30
BY,Belarus,Pre-Market,CA,Agreement between the parties,,2022-06-30
BY,Belarus,Pre-Market,CA,Permission to conduct a clinical trial,,2022-06-30
BY,Belarus,Pre-Market,CA,"PI & other staffs Cvs, GCPs",,2022-06-30
BY,Belarus,Pre-Market,CA,IFU ,,2022-06-30
BY,Belarus,Pre-Market,CA,Invoices (postal receipts) for the supply of the investigated medical device and medical equipment,,2022-06-30
BY,Belarus,Post-Market,CA,Register the device in the national system,Download form on webpgae. https://rceth.by/ru/Documents/Med/1 ,2022-06-30
BY,Belarus,Post-Market,CA,Guide for researcher= IB,,2022-06-30
BY,Belarus,Post-Market,CA,Protocol & amendments ,Dated and signed,2022-06-30
BY,Belarus,Post-Market,CA,ICF in local language,,2022-06-30
BY,Belarus,Post-Market,CA,Subjects recruiment,,2022-06-30
BY,Belarus,Post-Market,CA,Documents on the financial aspect,,2022-06-30
BY,Belarus,Post-Market,CA,Proof of Insurance,,2022-06-30
BY,Belarus,Post-Market,CA,Agreement between the parties,,2022-06-30
BY,Belarus,Post-Market,CA,Permission to conduct a clinical trial,,2022-06-30
BY,Belarus,Post-Market,CA,"PI & other staffs Cvs, GCPs",,2022-06-30
BY,Belarus,Post-Market,CA,IFU ,,2022-06-30
BY,Belarus,Post-Market,CA,Invoices (postal receipts) for the supply of the investigated medical device and medical equipment,,2022-06-30
BE,Belgium,Pre-Market,CA,COVER LETTER,It should be clearly mentioned which Belgian regulatory pathway is applicable: Consolidated opinion FAMHP and EC ,2022-06-30
BE,Belgium,Pre-Market,CA,List of documents submitted ,Template on website,2022-06-30
BE,Belgium,Pre-Market,CA,APPLICATION FORM,Template on website,2022-06-30
BE,Belgium,Pre-Market,CA,"CIP (with Annexes, version and date)",,2022-06-30
BE,Belgium,Pre-Market,CA,Synopsis,,2022-06-30
BE,Belgium,Pre-Market,CA,INVESTIGATOR’S BROCHURE (With annexes),,2022-06-30
BE,Belgium,Pre-Market,CA,Example of labels,,2022-06-30
BE,Belgium,Pre-Market,CA,LIST OF GENERAL SAFETY AND PERFORMANCE REQUIREMENTS,Template on website,2022-06-30
BE,Belgium,Pre-Market,CA,MANUFACTURER’S IFU,,2022-06-30
BE,Belgium,Pre-Market,CA,CLINICAL EVALUATION PLAN,,2022-06-30
BE,Belgium,Pre-Market,CA,PROOF OF INSURANCE,,2022-06-30
BE,Belgium,Pre-Market,CA,"PI Cvs, GCPs, & DOI ",,2022-06-30
BE,Belgium,Pre-Market,CA,SUITABILITY OF SITE(S),,2022-06-30
BE,Belgium,Pre-Market,CA,Agreements between parties,,2022-06-30
BE,Belgium,Pre-Market,CA,RECRUITMENT AND ADVERTISING,,2022-06-30
BE,Belgium,Pre-Market,CA,"PATIENT INFO, ICF AND ICF PROCEDURE",,2022-06-30
BE,Belgium,Pre-Market,CA,FINANCIAL AND OTHER ARRANGEMENTS,,2022-06-30
BE,Belgium,Pre-Market,CA,STATEMENT ON DATA PROTECTION,,2022-06-30
BE,Belgium,Pre-Market,CA,"If multinational, status on submission procedure(s) in other countries, including any approval or refusal letter if applicable.",,2022-06-30
BE,Belgium,Pre-Market,CA,CE certificate and manufacturer’s instructions for use of any comparator device used,,2022-06-30
BE,Belgium,Post-Market,CA,COVER LETTER (Accusé de réception = AOR ),It should be clearly mentioned which Belgian regulatory pathway is applicable: EC ONLY,2022-06-30
BE,Belgium,Post-Market,CA,Avis du Comité d’Ethique ,,2022-06-30
BE,Belgium,Post-Market,CA,Questionnaire type ,,2022-06-30
BE,Belgium,Post-Market,CA,Letter of advice from the Central Committee.,,2022-06-30
BE,Belgium,Post-Market,CA,Synopsis,In French. Max 3 pages,2022-06-30
BE,Belgium,Post-Market,CA,Informed Consent Form ICF,In French compulsory. Other languages such as English & Dutch also available.,2022-06-30
BE,Belgium,Post-Market,CA,PROOF OF INSURANCE,The certificate must specify the expiry date of the insurance.,2022-06-30
BE,Belgium,Post-Market,CA,Receipt of payment,,2022-06-30
BE,Belgium,Post-Market,CA,RECRUITMENT AND ADVERTISING,,2022-06-30
BE,Belgium,Post-Market,CA,CIP with amendments,Signed & dated by the investigator,2022-06-30
BE,Belgium,Post-Market,CA,Contact details for the Central Ethics Committee and sites participating in the study,"Contact persons: e-mail addresses, addresses and telephone numbers.",2022-06-30
BE,Belgium,Post-Market,CA,"INVESTIGATOR(S) CV, GCPs",,2022-06-30
BE,Belgium,Post-Market,CA,Declaration of conflict of interest,dated and signed by all local investigators,2022-06-30
BE,Belgium,Post-Market,CA,FINANCIAL Agreements between the parties,,2022-06-30
BE,Belgium,Post-Market,CA,IB ,,2022-06-30
BE,Belgium,Post-Market,CA,CE Certificates,,2022-06-30
BE,Belgium,Post-Market,CA,Instruction for sending documents,"(digital version and paper version), with all the required documents (specified versions and dates).
Some documents are to be provided in digital version; others are to be provided in digital version AND in paper version (6 copies).
Digital documents must be sent:
• Either by e-mail: comite.ethique@ghdc.be
• Or by e-mail via a eudralink link
• Either on cd-rom, by post, to the following address: GHdC – Site Saint Joseph
Comité d’Ethique
Rue Marguerite Depasse 6
6060 GILLY ",2022-06-30
BG,Bulgaria,Pre-Market,CA,Cover Letter,,2022-06-30
BG,Bulgaria,Pre-Market,CA,Application Form (download from web),,2022-06-30
BG,Bulgaria,Pre-Market,CA,Administrative information (Download form) ,"Art. 2 of Regulation No10, 2008, of Ministry of Health",2022-06-30
BG,Bulgaria,Pre-Market,CA,Participant information,Art 3 ,2022-06-30
BG,Bulgaria,Pre-Market,CA,CIP,Art 4,2022-06-30
BG,Bulgaria,Pre-Market,CA,Device information,Art 5,2022-06-30
BG,Bulgaria,Pre-Market,CA,Documentation about medical institution technical resources and profecional qualification of investigating team,,2022-06-30
BG,Bulgaria,Pre-Market,CA,"PI CV, GCP",Art 6,2022-06-30
BG,Bulgaria,Pre-Market,CA,Financial source and administrative management ,Art 7,2022-06-30
BG,Bulgaria,Post-Market,CA,Cover Letter,,2022-06-30
BG,Bulgaria,Post-Market,CA,Application Form (download from web),,2022-06-30
BG,Bulgaria,Post-Market,CA,Administrative information (Download form) ,"Art. 2 of Regulation No10, 2008, of Ministry of Health",2022-06-30
BG,Bulgaria,Post-Market,CA,Participant information,Art 3 ,2022-06-30
BG,Bulgaria,Post-Market,CA,CIP,Art 4,2022-06-30
BG,Bulgaria,Post-Market,CA,Device information,Art 5,2022-06-30
BG,Bulgaria,Post-Market,CA,Documentation about medical institution technical resources and profecional qualification of investigating team,,2022-06-30
BG,Bulgaria,Post-Market,CA,"PI CV, GCP",Art 6,2022-06-30
BG,Bulgaria,Post-Market,CA,Financial source and administrative management ,Art 7,2022-06-30
CH,Switzerland,Pre-Market,CA,Cover Letter ,,2022-06-30
CH,Switzerland,Pre-Market,CA,Synopsis,Muticentric: Language of Lead EC or in English. Monocentric: Languge of EC. Template available,2022-06-30
CH,Switzerland,Pre-Market,CA,Participants information & ICF,Template available,2022-06-30
CH,Switzerland,Pre-Market,CA,Protocols,Signed & dated,2022-06-30
CH,Switzerland,Pre-Market,CA,Monitoring plan (if available),,2022-06-30
CH,Switzerland,Pre-Market,CA,CRF,Draft accepted. Final document within the next 30 days. ,2022-06-30
CH,Switzerland,Pre-Market,CA,"PI Cvs, GCPs",,2022-06-30
CH,Switzerland,Pre-Market,CA,Site sustainability,,2022-06-30
CH,Switzerland,Pre-Market,CA,Agreements between the parties,Template available,2022-06-30
CH,Switzerland,Pre-Market,CA,"Recruitment plan , questionnaires…",,2022-06-30
CH,Switzerland,Pre-Market,CA,Details on compensations,,2022-06-30
CH,Switzerland,Pre-Market,CA,Other personnels,Template available online,2022-06-30
CH,Switzerland,Pre-Market,CA,Information on handling personal Data,,2022-06-30
CH,Switzerland,Pre-Market,CA,"Information on reviews of this proposal by other Ethics Committees, or Regulatory Authorities (Foreign or Swiss)",If aplicable,2022-06-30
CH,Switzerland,Pre-Market,CA,"Sponsor Delegation Letter, signed",,2022-06-30
CH,Switzerland,Pre-Market,CA,Extra for each local EC:  Evidence/Statement from the sponsor on the ability to conduct the clinical investigation ,,2022-06-30
CH,Switzerland,Post-Market,CA,Cover Letter ,,2022-06-30
CH,Switzerland,Post-Market,CA,Synopsis,Muticentric: Language of Lead EC or in English. Monocentric: Languge of EC. Template available,2022-06-30
CH,Switzerland,Post-Market,CA,Participants information & ICF,Template available,2022-06-30
CH,Switzerland,Post-Market,CA,Protocols,Signed & dated,2022-06-30
CH,Switzerland,Post-Market,CA,Monitoring plan (if available),,2022-06-30
CH,Switzerland,Post-Market,CA,CRF,Draft accepted. Final document within the next 30 days. ,2022-06-30
CH,Switzerland,Post-Market,CA,"PI Cvs, GCPs",,2022-06-30
CH,Switzerland,Post-Market,CA,Site sustainability,,2022-06-30
CH,Switzerland,Post-Market,CA,Agreements between the parties,Template available,2022-06-30
CH,Switzerland,Post-Market,CA,"Recruitment plan , questionnaires…",,2022-06-30
CH,Switzerland,Post-Market,CA,Details on compensations,,2022-06-30
CH,Switzerland,Post-Market,CA,Other personnels,Template available online,2022-06-30
CH,Switzerland,Post-Market,CA,Information on handling personal Data,,2022-06-30
CH,Switzerland,Post-Market,CA,"Information on reviews of this proposal by other Ethics Committees, or Regulatory Authorities (Foreign or Swiss)",If aplicable,2022-06-30
CH,Switzerland,Post-Market,CA,"Sponsor Delegation Letter, signed",,2022-06-30
CH,Switzerland,Post-Market,CA,Extra for each local EC:  Evidence/Statement from the sponsor on the ability to conduct the clinical investigation ,,2022-06-30
CR,Costa Rica,Pre-Market,CA,Register as a user of the SEP Online database,,2022-06-30
CR,Costa Rica,Pre-Market,CA,Cover Letter,,2022-06-30
CR,Costa Rica,Pre-Market,CA,Protocol Summary Form (Test plan),,2022-06-30
CR,Costa Rica,Pre-Market,CA,Signed signature page of the valid version of the test plan by the new examiner,,2022-06-30
CR,Costa Rica,Pre-Market,CA,Confirmation of the payment ,,2022-06-30
CR,Costa Rica,Pre-Market,CA,"PI and Monitor Cvs, GCP (download form)","In Crotian, following the form. Signed and dated, updated no older than 6 months. Lead PI should have done at least 3 clinical trials, one of those has phase III. Download from: https://www.halmed.hr/en/O-HALMED-u/Sredisnje-eticko-povjerenstvo-SEP/Naputci-podnositeljima-zahtjeva/ ",2022-06-30
CR,Costa Rica,Pre-Market,CA,Financial plan/ signed contract with the distribution of funds between the institution and the examiner,"he amount of compensation to a legal entity and the examination team for visits is distributed in the ratio of 40% to the legal entity and 60% to the investigative team. team in case the institution has an established organizational unit for clinical trials, otherwise, the amount of compensation is distributed in the ratio of 20% to the legal entity and 80% to the research team",2022-06-30
CR,Costa Rica,Pre-Market,CA,Proof of insurance,In Croatian. ,2022-06-30
CR,Costa Rica,Pre-Market,CA,ICF ,,2022-06-30
CR,Costa Rica,Pre-Market,CA,Instruction for submission ,"Fill in the form and send it, signed and stamped by the responsible person of the applicant to IT Unit or to CEC per post to: Agency for Medicinal Products and Medical Devices of Croatia, Ksaverska cesta 4, 10 000 Zagreb, Republic of Croatia or personally to HALMED's Registry Office.",2022-06-30
CR,Costa Rica,Post-Market,CA,Register as a user of the SEP Online database,,2022-06-30
CR,Costa Rica,Post-Market,CA,Cover Letter,,2022-06-30
CR,Costa Rica,Post-Market,CA,Protocol Summary Form (Test plan),,2022-06-30
CR,Costa Rica,Post-Market,CA,Signed signature page of the valid version of the test plan by the new examiner,,2022-06-30
CR,Costa Rica,Post-Market,CA,Confirmation of the payment ,,2022-06-30
CR,Costa Rica,Post-Market,CA,"PI and Monitor Cvs, GCP (download form)","In Crotian, following the form. Signed and dated, updated no older than 6 months. Lead PI should have done at least 3 clinical trials, one of those has phase III. Download from:  https://www.halmed.hr/en/O-HALMED-u/Sredisnje-eticko-povjerenstvo-SEP/Naputci-podnositeljima-zahtjeva/ ",2022-06-30
CR,Costa Rica,Post-Market,CA,Financial plan/ signed contract with the distribution of funds between the institution and the examiner,"he amount of compensation to a legal entity and the examination team for visits is distributed in the ratio of 40% to the legal entity and 60% to the investigative team. team in case the institution has an established organizational unit for clinical trials, otherwise, the amount of compensation is distributed in the ratio of 20% to the legal entity and 80% to the research team",2022-06-30
CR,Costa Rica,Post-Market,CA,Proof of insurance,In Croatian. ,2022-06-30
CR,Costa Rica,Post-Market,CA,ICF ,,2022-06-30
CR,Costa Rica,Post-Market,CA,Instruction for submission ,"Fill in the form and send it, signed and stamped by the responsible person of the applicant to IT Unit or to CEC per post to: Agency for Medicinal Products and Medical Devices of Croatia, Ksaverska cesta 4, 10 000 Zagreb, Republic of Croatia or personally to HALMED's Registry Office.",2022-06-30
CY,Cyprus,Pre-Market,CA,Cover Letter,,2022-06-30
CY,Cyprus,Pre-Market,CA,EEBK02 (Application for Program Approval) download,Page 11 to 13 not for MDs,2022-06-30
CY,Cyprus,Pre-Market,CA,EEBK03 (Consent Form)/ Assent Form if aplicable,,2022-06-30
CY,Cyprus,Pre-Market,CA,The Research Proposal (CIP),,2022-06-30
CY,Cyprus,Pre-Market,CA,The Project budgets,,2022-06-30
CY,Cyprus,Pre-Market,CA,The Insurance Contract (where applicable),,2022-06-30
CY,Cyprus,Pre-Market,CA,The sponsor approval agreement ,,2022-06-30
CY,Cyprus,Pre-Market,CA,Proof of payment of the relevant bioethics fee evaluation.,,2022-06-30
CY,Cyprus,Pre-Market,CA,"PI CVs (max 2 pages), GCPs",,2022-06-30
CY,Cyprus,Pre-Market,CA,"Recruitment information (advertisements, flyers…)",,2022-06-30
CY,Cyprus,Pre-Market,CA,Instruction for submission ,NOTE: EBs will handle applications submitted at least 3 weeks prior to the date of their regular meetings.,2022-06-30
CY,Cyprus,Post-Market,CA,Cover Letter,,2022-06-30
CY,Cyprus,Post-Market,CA,EEBK02 (Application for Program Approval) download,Page 11 to 13 not for MDs,2022-06-30
CY,Cyprus,Post-Market,CA,EEBK03 (Consent Form)/ Assent Form if aplicable,,2022-06-30
CY,Cyprus,Post-Market,CA,The Research Proposal (CIP),,2022-06-30
CY,Cyprus,Post-Market,CA,The Project budgets,,2022-06-30
CY,Cyprus,Post-Market,CA,The Insurance Contract (where applicable),,2022-06-30
CY,Cyprus,Post-Market,CA,The sponsor approval agreement ,,2022-06-30
CY,Cyprus,Post-Market,CA,Proof of payment of the relevant bioethics fee evaluation.,,2022-06-30
CY,Cyprus,Post-Market,CA,"PI CVs (max 2 pages), GCPs",,2022-06-30
CY,Cyprus,Post-Market,CA,"Recruitment information (advertisements, flyers…)",,2022-06-30
CY,Cyprus,Post-Market,CA,Instruction for submission ,NOTE: EBs will handle applications submitted at least 3 weeks prior to the date of their regular meetings.,2022-06-30
